OrderID,CustomerID,Region,OrderDate,DistanceKM,Weather,TimeOfDay,Traffic,ExpectedDeliveryMins,ActualDeliveryMins,DelayMins,SevereDelay
ORD_008774,CUST_00082,Colombo Suburbs,2023-08-01 17:00:00,6.659404399439628,Clear,Lunch,Low,28.0,27.0,-1.0,0
ORD_008775,CUST_00092,Kandy,2023-08-01 20:00:00,3.517363587808104,Clear,Lunch,High,22.0,44.0,22.0,0
ORD_008776,CUST_00001,Colombo 1-15,2023-08-01 21:00:00,1.7679032659718208,Light Rain,Afternoon,Gridlock,19.0,89.0,70.0,1
ORD_008777,CUST_00182,Colombo 1-15,2023-08-01 21:00:00,7.356221651072219,Clear,Afternoon,Low,30.0,25.0,-5.0,0
ORD_008778,CUST_01122,Galle,2023-08-01 21:00:00,2.8066279458510923,Clear,Dinner,Gridlock,21.0,68.0,47.0,1
ORD_008779,CUST_01261,Colombo 1-15,2023-08-01 22:00:00,2.5767823604665145,Clear,Dinner,Low,20.0,18.0,-2.0,0
ORD_008780,CUST_00082,Colombo Suburbs,2023-08-01 22:00:00,4.386105604955761,Light Rain,Dinner,Medium,24.0,34.0,10.0,0
ORD_008781,CUST_01839,Galle,2023-08-01 23:00:00,5.212894441422439,Light Rain,Morning,Medium,25.0,56.0,31.0,1
ORD_008782,CUST_00505,Colombo Suburbs,2023-08-01 23:00:00,3.436940881616485,Clear,Morning,Low,22.0,17.0,-5.0,0
ORD_008783,CUST_01681,Colombo 1-15,2023-08-02 00:00:00,3.4234665857313606,Clear,Late Night,Low,22.0,27.0,5.0,0
ORD_008784,CUST_00999,Galle,2023-08-02 00:00:00,3.6857972087499604,Clear,Lunch,High,22.0,43.0,21.0,0
ORD_008785,CUST_01044,Colombo Suburbs,2023-08-02 00:00:00,9.099961434043005,Clear,Lunch,High,33.0,57.0,24.0,0
ORD_008786,CUST_00015,Colombo 1-15,2023-08-02 01:00:00,4.475691908595876,Heavy Rain (Monsoon),Dinner,High,24.0,93.0,69.0,1
ORD_008787,CUST_00097,Colombo Suburbs,2023-08-02 02:00:00,2.7621754624019785,Clear,Afternoon,Gridlock,21.0,76.0,55.0,1
ORD_008788,CUST_00001,Colombo 1-15,2023-08-02 04:00:00,2.7762700593727154,Clear,Afternoon,High,21.0,46.0,25.0,0
ORD_008789,CUST_01026,Colombo Suburbs,2023-08-02 04:00:00,3.9533286103178606,Clear,Lunch,High,23.0,44.0,21.0,0
ORD_008790,CUST_00238,Colombo 1-15,2023-08-02 04:00:00,5.047681187348589,Clear,Morning,Medium,25.0,36.0,11.0,0
ORD_008791,CUST_01238,Colombo Suburbs,2023-08-02 04:00:00,5.708692886902358,Heavy Rain (Monsoon),Dinner,Medium,26.0,71.0,45.0,1
ORD_008792,CUST_00230,Colombo Suburbs,2023-08-02 05:00:00,4.768726565814341,Clear,Lunch,High,25.0,47.0,22.0,0
ORD_008793,CUST_01342,Colombo Suburbs,2023-08-02 05:00:00,2.9419226333669055,Clear,Lunch,Medium,21.0,19.0,-2.0,0
ORD_008794,CUST_00035,Galle,2023-08-02 05:00:00,3.6256346549848555,Clear,Dinner,High,22.0,44.0,22.0,0
ORD_008795,CUST_00061,Colombo 1-15,2023-08-02 05:00:00,6.468562735416893,Clear,Late Night,Low,28.0,23.0,-5.0,0
ORD_008796,CUST_00233,Colombo Suburbs,2023-08-02 05:00:00,2.526800858432548,Clear,Dinner,High,20.0,40.0,20.0,0
ORD_008797,CUST_00334,Colombo 1-15,2023-08-02 07:00:00,3.5506237897058153,Clear,Dinner,Gridlock,22.0,78.0,56.0,1
ORD_008798,CUST_00244,Colombo 1-15,2023-08-02 08:00:00,6.041977922428513,Clear,Lunch,High,27.0,52.0,25.0,0
ORD_008799,CUST_01166,Gampaha,2023-08-02 08:00:00,6.942352633941131,Light Rain,Late Night,Low,29.0,38.0,9.0,0
ORD_008800,CUST_00019,Colombo Suburbs,2023-08-02 09:00:00,4.069590232678264,Clear,Dinner,Low,23.0,18.0,-5.0,0
ORD_008801,CUST_00247,Colombo Suburbs,2023-08-02 11:00:00,3.6487936083998593,Clear,Dinner,Gridlock,22.0,98.0,76.0,1
ORD_008802,CUST_01402,Colombo 1-15,2023-08-02 12:00:00,2.313915310322186,Heavy Rain (Monsoon),Morning,Medium,20.0,50.0,30.0,0
ORD_008803,CUST_00009,Colombo Suburbs,2023-08-02 13:00:00,5.828851375802279,Light Rain,Morning,Low,27.0,40.0,13.0,0
ORD_008804,CUST_01776,Colombo 1-15,2023-08-02 13:00:00,8.665848513193751,Light Rain,Lunch,Low,32.0,53.0,21.0,0
ORD_008805,CUST_01945,Kandy,2023-08-02 14:00:00,16.16061370715651,Clear,Dinner,High,47.0,76.0,29.0,0
ORD_008806,CUST_00016,Colombo 1-15,2023-08-02 14:00:00,5.436976368648673,Clear,Lunch,Medium,26.0,25.0,-1.0,0
ORD_008807,CUST_00170,Colombo Suburbs,2023-08-02 15:00:00,4.369113701247342,Clear,Dinner,High,24.0,51.0,27.0,0
ORD_008808,CUST_00278,Colombo Suburbs,2023-08-02 16:00:00,2.829484935284408,Clear,Lunch,High,21.0,41.0,20.0,0
ORD_008809,CUST_01205,Colombo Suburbs,2023-08-02 17:00:00,1.7516733711269459,Light Rain,Morning,Low,19.0,17.0,-2.0,0
ORD_008810,CUST_00710,Colombo Suburbs,2023-08-02 18:00:00,4.89629905514783,Clear,Dinner,Medium,25.0,31.0,6.0,0
ORD_008811,CUST_00830,Colombo Suburbs,2023-08-02 19:00:00,14.514810763380678,Heavy Rain (Monsoon),Dinner,Low,44.0,92.0,48.0,1
ORD_008812,CUST_01148,Colombo Suburbs,2023-08-02 19:00:00,8.460481736354543,Clear,Lunch,High,32.0,61.0,29.0,0
ORD_008813,CUST_00028,Colombo Suburbs,2023-08-02 20:00:00,7.8325030602577375,Clear,Dinner,Medium,31.0,44.0,13.0,0
ORD_008814,CUST_01388,Colombo 1-15,2023-08-02 21:00:00,5.067265933450586,Clear,Dinner,Gridlock,25.0,99.0,74.0,1
ORD_008815,CUST_00996,Colombo 1-15,2023-08-02 21:00:00,5.364276868507174,Clear,Lunch,High,26.0,59.0,33.0,1
ORD_008816,CUST_00667,Colombo 1-15,2023-08-02 21:00:00,1.3339258228147417,Light Rain,Dinner,High,18.0,53.0,35.0,1
ORD_008817,CUST_01583,Colombo Suburbs,2023-08-02 23:00:00,6.561736579329784,Clear,Lunch,High,28.0,52.0,24.0,0
ORD_008818,CUST_00981,Colombo 1-15,2023-08-03 00:00:00,3.354590529754737,Clear,Dinner,Medium,22.0,27.0,5.0,0
ORD_008819,CUST_00082,Colombo Suburbs,2023-08-03 01:00:00,3.1554664403627717,Heavy Rain (Monsoon),Lunch,Gridlock,21.0,134.0,113.0,1
ORD_008820,CUST_00370,Colombo 1-15,2023-08-03 02:00:00,3.8128293438539194,Heavy Rain (Monsoon),Lunch,Gridlock,23.0,85.0,62.0,1
ORD_008821,CUST_00488,Colombo 1-15,2023-08-03 02:00:00,3.7490323072243745,Heavy Rain (Monsoon),Lunch,High,22.0,85.0,63.0,1
ORD_008822,CUST_00007,Colombo 1-15,2023-08-03 02:00:00,3.1304670291557777,Clear,Lunch,Gridlock,21.0,66.0,45.0,1
ORD_008823,CUST_01822,Colombo 1-15,2023-08-03 02:00:00,4.51288228102756,Light Rain,Lunch,Medium,24.0,47.0,23.0,0
ORD_008824,CUST_00034,Galle,2023-08-03 04:00:00,3.3901060425657774,Heavy Rain (Monsoon),Afternoon,High,22.0,66.0,44.0,1
ORD_008825,CUST_00973,Kandy,2023-08-03 05:00:00,4.712231042227777,Clear,Afternoon,Low,24.0,19.0,-5.0,0
ORD_008826,CUST_00513,Galle,2023-08-03 05:00:00,2.130615899725794,Clear,Lunch,High,19.0,39.0,20.0,0
ORD_008827,CUST_00002,Galle,2023-08-03 05:00:00,4.026796371093207,Light Rain,Lunch,High,23.0,50.0,27.0,0
ORD_008828,CUST_01710,Colombo Suburbs,2023-08-03 05:00:00,2.59050336217112,Light Rain,Morning,Medium,20.0,50.0,30.0,0
ORD_008829,CUST_01451,Colombo Suburbs,2023-08-03 06:00:00,3.2520167448041253,Light Rain,Morning,Low,22.0,37.0,15.0,0
ORD_008830,CUST_00550,Kandy,2023-08-03 06:00:00,4.8148236599531815,Clear,Lunch,High,25.0,37.0,12.0,0
ORD_008831,CUST_00105,Galle,2023-08-03 07:00:00,2.0097316237270553,Clear,Lunch,Medium,19.0,26.0,7.0,0
ORD_008832,CUST_00030,Colombo 1-15,2023-08-03 07:00:00,2.9706961264598974,Clear,Late Night,Low,21.0,16.0,-5.0,0
ORD_008833,CUST_00264,Colombo Suburbs,2023-08-03 07:00:00,5.956494830718574,Clear,Lunch,Medium,27.0,25.0,-2.0,0
ORD_008834,CUST_00131,Colombo Suburbs,2023-08-03 08:00:00,2.2109252190357065,Clear,Morning,High,19.0,32.0,13.0,0
ORD_008835,CUST_00514,Gampaha,2023-08-03 10:00:00,10.901861670821322,Clear,Lunch,High,37.0,54.0,17.0,0
ORD_008836,CUST_01867,Colombo 1-15,2023-08-03 10:00:00,8.1841878201757,Clear,Lunch,Gridlock,31.0,81.0,50.0,1
ORD_008837,CUST_00661,Colombo 1-15,2023-08-03 13:00:00,3.499907213704645,Clear,Morning,Medium,22.0,37.0,15.0,0
ORD_008838,CUST_01584,Colombo Suburbs,2023-08-03 13:00:00,3.023439698031709,Clear,Dinner,Medium,21.0,26.0,5.0,0
ORD_008839,CUST_00847,Colombo 1-15,2023-08-03 14:00:00,4.957838957130918,Clear,Afternoon,Medium,25.0,30.0,5.0,0
ORD_008840,CUST_00452,Colombo Suburbs,2023-08-03 14:00:00,2.1733480777460525,Clear,Morning,Medium,19.0,27.0,8.0,0
ORD_008841,CUST_01460,Colombo Suburbs,2023-08-03 15:00:00,1.646955838573564,Clear,Afternoon,Medium,18.0,18.0,0.0,0
ORD_008842,CUST_00445,Gampaha,2023-08-03 15:00:00,3.5620365217516814,Light Rain,Morning,Medium,22.0,44.0,22.0,0
ORD_008843,CUST_01509,Colombo Suburbs,2023-08-03 15:00:00,4.191151917308138,Clear,Lunch,High,23.0,44.0,21.0,0
ORD_008844,CUST_00170,Colombo Suburbs,2023-08-03 15:00:00,4.6983604722949375,Heavy Rain (Monsoon),Lunch,Medium,24.0,92.0,68.0,1
ORD_008845,CUST_00034,Galle,2023-08-03 15:00:00,3.2957365938559353,Light Rain,Dinner,Gridlock,22.0,69.0,47.0,1
ORD_008846,CUST_01463,Colombo 1-15,2023-08-03 16:00:00,8.473751821639818,Clear,Dinner,High,32.0,56.0,24.0,0
ORD_008847,CUST_00690,Colombo 1-15,2023-08-03 17:00:00,2.122150944429936,Heavy Rain (Monsoon),Dinner,Gridlock,19.0,109.0,90.0,1
ORD_008848,CUST_01581,Colombo 1-15,2023-08-03 17:00:00,2.5367124521767623,Clear,Lunch,Medium,20.0,25.0,5.0,0
ORD_008849,CUST_01759,Colombo 1-15,2023-08-03 17:00:00,5.716278478898762,Clear,Afternoon,Medium,26.0,35.0,9.0,0
ORD_008850,CUST_00006,Colombo 1-15,2023-08-03 17:00:00,2.507224356467676,Clear,Morning,High,20.0,44.0,24.0,0
ORD_008851,CUST_00502,Colombo Suburbs,2023-08-03 17:00:00,2.4592090501164754,Clear,Dinner,High,20.0,34.0,14.0,0
ORD_008852,CUST_00282,Colombo 1-15,2023-08-03 18:00:00,4.766810371943957,Clear,Lunch,Medium,25.0,31.0,6.0,0
ORD_008853,CUST_00784,Colombo 1-15,2023-08-03 19:00:00,2.6465017930733756,Clear,Morning,Medium,20.0,40.0,20.0,0
ORD_008854,CUST_01259,Colombo 1-15,2023-08-03 20:00:00,4.193173249328493,Clear,Lunch,High,23.0,46.0,23.0,0
ORD_008855,CUST_00158,Kandy,2023-08-03 20:00:00,3.1584194239484096,Clear,Lunch,High,21.0,49.0,28.0,0
ORD_008856,CUST_00620,Kandy,2023-08-03 21:00:00,2.9129553450320107,Clear,Dinner,Medium,21.0,26.0,5.0,0
ORD_008857,CUST_01005,Gampaha,2023-08-03 22:00:00,1.5665054403345862,Clear,Lunch,High,18.0,35.0,17.0,0
ORD_008858,CUST_00037,Colombo 1-15,2023-08-03 22:00:00,4.805598423075557,Light Rain,Afternoon,Medium,25.0,42.0,17.0,0
ORD_008859,CUST_01325,Galle,2023-08-03 22:00:00,2.4022480920576452,Clear,Dinner,High,20.0,46.0,26.0,0
ORD_008860,CUST_00735,Colombo 1-15,2023-08-03 22:00:00,4.120106029042333,Clear,Dinner,High,23.0,57.0,34.0,1
ORD_008861,CUST_01803,Colombo 1-15,2023-08-03 23:00:00,3.469281634697183,Clear,Late Night,Low,22.0,19.0,-3.0,0
ORD_008862,CUST_00231,Kandy,2023-08-03 23:00:00,4.042025673526134,Clear,Morning,High,23.0,56.0,33.0,1
ORD_008863,CUST_00024,Colombo 1-15,2023-08-03 23:00:00,4.158532771881872,Clear,Lunch,High,23.0,42.0,19.0,0
ORD_008864,CUST_00513,Galle,2023-08-04 00:00:00,4.9372777939576675,Heavy Rain (Monsoon),Lunch,Medium,25.0,82.0,57.0,1
ORD_008865,CUST_00015,Colombo 1-15,2023-08-04 01:00:00,3.1146610971384514,Clear,Morning,Low,21.0,23.0,2.0,0
ORD_008866,CUST_01880,Colombo Suburbs,2023-08-04 01:00:00,8.34237743283442,Light Rain,Dinner,High,32.0,62.0,30.0,0
ORD_008867,CUST_00003,Kandy,2023-08-04 02:00:00,1.7794422447807665,Light Rain,Dinner,Gridlock,19.0,102.0,83.0,1
ORD_008868,CUST_01135,Colombo Suburbs,2023-08-04 02:00:00,4.001640654842541,Clear,Afternoon,Low,23.0,22.0,-1.0,0
ORD_008869,CUST_00552,Gampaha,2023-08-04 04:00:00,6.80811639692414,Heavy Rain (Monsoon),Lunch,Gridlock,29.0,89.0,60.0,1
ORD_008870,CUST_00272,Gampaha,2023-08-04 04:00:00,5.688156899958014,Clear,Dinner,Medium,26.0,36.0,10.0,0
ORD_008871,CUST_00009,Colombo Suburbs,2023-08-04 05:00:00,2.7526998996465424,Heavy Rain (Monsoon),Lunch,High,21.0,57.0,36.0,1
ORD_008872,CUST_00774,Colombo 1-15,2023-08-04 06:00:00,2.9918061049170306,Clear,Lunch,Medium,21.0,23.0,2.0,0
ORD_008873,CUST_00685,Galle,2023-08-04 08:00:00,2.7090654427366565,Clear,Late Night,Low,20.0,23.0,3.0,0
ORD_008874,CUST_00158,Kandy,2023-08-04 09:00:00,6.047311634376466,Heavy Rain (Monsoon),Morning,Low,27.0,67.0,40.0,1
ORD_008875,CUST_01657,Colombo Suburbs,2023-08-04 09:00:00,3.095774557534171,Clear,Dinner,High,21.0,52.0,31.0,1
ORD_008876,CUST_00185,Colombo 1-15,2023-08-04 11:00:00,5.091444306586355,Light Rain,Dinner,High,25.0,62.0,37.0,1
ORD_008877,CUST_00405,Colombo 1-15,2023-08-04 11:00:00,5.11486347037205,Clear,Late Night,Low,25.0,25.0,0.0,0
ORD_008878,CUST_00592,Colombo Suburbs,2023-08-04 12:00:00,14.646431674932067,Clear,Morning,Gridlock,44.0,85.0,41.0,1
ORD_008879,CUST_00021,Colombo Suburbs,2023-08-04 12:00:00,5.241593891779918,Clear,Late Night,Low,25.0,25.0,0.0,0
ORD_008880,CUST_01737,Colombo Suburbs,2023-08-04 13:00:00,2.9874733377783036,Heavy Rain (Monsoon),Morning,High,21.0,99.0,78.0,1
ORD_008881,CUST_00281,Gampaha,2023-08-04 14:00:00,2.159603994410232,Clear,Lunch,Medium,19.0,24.0,5.0,0
ORD_008882,CUST_00014,Colombo 1-15,2023-08-04 15:00:00,3.904280997116758,Clear,Morning,Low,23.0,23.0,0.0,0
ORD_008883,CUST_00300,Colombo 1-15,2023-08-04 15:00:00,4.222625448481313,Clear,Morning,High,23.0,52.0,29.0,0
ORD_008884,CUST_00721,Galle,2023-08-04 15:00:00,1.4838650980063055,Heavy Rain (Monsoon),Late Night,Low,18.0,78.0,60.0,1
ORD_008885,CUST_00528,Colombo 1-15,2023-08-04 16:00:00,3.136391451687157,Clear,Dinner,Gridlock,21.0,92.0,71.0,1
ORD_008886,CUST_00965,Colombo 1-15,2023-08-04 16:00:00,5.200091759106833,Clear,Afternoon,Low,25.0,21.0,-4.0,0
ORD_008887,CUST_00007,Colombo 1-15,2023-08-04 19:00:00,3.43433106177017,Clear,Lunch,Low,22.0,27.0,5.0,0
ORD_008888,CUST_00162,Colombo Suburbs,2023-08-04 20:00:00,7.274040343811674,Clear,Afternoon,Gridlock,30.0,63.0,33.0,1
ORD_008889,CUST_01342,Colombo Suburbs,2023-08-04 20:00:00,2.056122191807161,Light Rain,Lunch,High,19.0,54.0,35.0,1
ORD_008890,CUST_00013,Gampaha,2023-08-04 20:00:00,6.286732183752464,Clear,Lunch,Gridlock,28.0,79.0,51.0,1
ORD_008891,CUST_01463,Colombo 1-15,2023-08-04 21:00:00,7.077670801663188,Light Rain,Dinner,High,29.0,67.0,38.0,1
ORD_008892,CUST_00017,Colombo 1-15,2023-08-04 22:00:00,7.230066528959277,Clear,Dinner,Low,29.0,27.0,-2.0,0
ORD_008893,CUST_01392,Colombo 1-15,2023-08-05 00:00:00,2.048426234163117,Clear,Lunch,High,19.0,50.0,31.0,1
ORD_008894,CUST_00261,Colombo Suburbs,2023-08-05 00:00:00,5.245006063645369,Clear,Afternoon,Gridlock,25.0,84.0,59.0,1
ORD_008895,CUST_00750,Colombo Suburbs,2023-08-05 00:00:00,3.2079206053402816,Light Rain,Dinner,Gridlock,21.0,72.0,51.0,1
ORD_008896,CUST_00047,Colombo 1-15,2023-08-05 01:00:00,2.2187162858328415,Clear,Lunch,Medium,19.0,31.0,12.0,0
ORD_008897,CUST_00009,Colombo Suburbs,2023-08-05 02:00:00,3.643942272629898,Clear,Dinner,Medium,22.0,28.0,6.0,0
ORD_008898,CUST_00094,Colombo Suburbs,2023-08-05 02:00:00,2.8505472803816616,Clear,Dinner,High,21.0,57.0,36.0,1
ORD_008899,CUST_00033,Colombo 1-15,2023-08-05 03:00:00,7.101991474487613,Light Rain,Afternoon,High,29.0,62.0,33.0,1
ORD_008900,CUST_00196,Colombo 1-15,2023-08-05 03:00:00,5.792312871574182,Clear,Lunch,Gridlock,27.0,84.0,57.0,1
ORD_008901,CUST_00529,Colombo 1-15,2023-08-05 05:00:00,2.5187878299764765,Heavy Rain (Monsoon),Afternoon,Low,20.0,45.0,25.0,0
ORD_008902,CUST_00693,Colombo Suburbs,2023-08-05 05:00:00,3.1201757896930706,Clear,Lunch,High,21.0,36.0,15.0,0
ORD_008903,CUST_01248,Colombo 1-15,2023-08-05 05:00:00,3.7048815472772474,Clear,Dinner,High,22.0,53.0,31.0,1
ORD_008904,CUST_00861,Kandy,2023-08-05 05:00:00,4.322342178748644,Clear,Lunch,High,24.0,42.0,18.0,0
ORD_008905,CUST_00741,Colombo Suburbs,2023-08-05 06:00:00,7.412658429634077,Clear,Lunch,High,30.0,57.0,27.0,0
ORD_008906,CUST_00339,Colombo Suburbs,2023-08-05 08:00:00,6.330575594611361,Heavy Rain (Monsoon),Late Night,Low,28.0,55.0,27.0,0
ORD_008907,CUST_00449,Colombo 1-15,2023-08-05 08:00:00,4.598342831137555,Clear,Lunch,High,24.0,42.0,18.0,0
ORD_008908,CUST_00344,Colombo Suburbs,2023-08-05 08:00:00,3.934074176606333,Clear,Dinner,High,23.0,50.0,27.0,0
ORD_008909,CUST_01418,Colombo 1-15,2023-08-05 09:00:00,1.8465572929566691,Clear,Dinner,Medium,19.0,17.0,-2.0,0
ORD_008910,CUST_00106,Colombo 1-15,2023-08-05 09:00:00,8.550577401973563,Clear,Lunch,Gridlock,32.0,78.0,46.0,1
ORD_008911,CUST_00001,Colombo 1-15,2023-08-05 09:00:00,3.583900387525206,Light Rain,Lunch,Medium,22.0,49.0,27.0,0
ORD_008912,CUST_00849,Colombo Suburbs,2023-08-05 11:00:00,9.751490257111858,Heavy Rain (Monsoon),Dinner,High,35.0,92.0,57.0,1
ORD_008913,CUST_00082,Colombo Suburbs,2023-08-05 11:00:00,4.943406389340994,Clear,Dinner,High,25.0,48.0,23.0,0
ORD_008914,CUST_01584,Colombo Suburbs,2023-08-05 11:00:00,12.337483955722405,Clear,Lunch,Low,40.0,41.0,1.0,0
ORD_008915,CUST_01476,Colombo Suburbs,2023-08-05 11:00:00,6.0687992397654815,Clear,Lunch,High,27.0,57.0,30.0,0
ORD_008916,CUST_00012,Galle,2023-08-05 12:00:00,2.1901941314327535,Heavy Rain (Monsoon),Dinner,Gridlock,19.0,91.0,72.0,1
ORD_008917,CUST_00023,Colombo 1-15,2023-08-05 13:00:00,3.2962724184791097,Heavy Rain (Monsoon),Late Night,Medium,22.0,68.0,46.0,1
ORD_008918,CUST_00491,Colombo Suburbs,2023-08-05 14:00:00,4.118267312414245,Heavy Rain (Monsoon),Dinner,High,23.0,92.0,69.0,1
ORD_008919,CUST_00742,Colombo 1-15,2023-08-05 14:00:00,2.895357396552476,Clear,Dinner,High,21.0,44.0,23.0,0
ORD_008920,CUST_00152,Colombo 1-15,2023-08-05 15:00:00,3.7116242773287134,Clear,Late Night,Low,22.0,20.0,-2.0,0
ORD_008921,CUST_01028,Gampaha,2023-08-05 15:00:00,2.2626358086405713,Clear,Lunch,High,20.0,44.0,24.0,0
ORD_008922,CUST_00708,Gampaha,2023-08-05 15:00:00,4.494527926744511,Clear,Morning,Medium,24.0,26.0,2.0,0
ORD_008923,CUST_00211,Colombo Suburbs,2023-08-05 15:00:00,5.046555717748652,Clear,Lunch,High,25.0,42.0,17.0,0
ORD_008924,CUST_00002,Galle,2023-08-05 16:00:00,2.7127022990944987,Clear,Late Night,Low,20.0,27.0,7.0,0
ORD_008925,CUST_01125,Colombo Suburbs,2023-08-05 16:00:00,11.823950132800299,Clear,Dinner,Medium,39.0,40.0,1.0,0
ORD_008926,CUST_00093,Kandy,2023-08-05 17:00:00,4.6262963826541705,Clear,Morning,Medium,24.0,30.0,6.0,0
ORD_008927,CUST_01392,Colombo 1-15,2023-08-05 18:00:00,2.979124802479011,Clear,Afternoon,Low,21.0,18.0,-3.0,0
ORD_008928,CUST_00354,Colombo 1-15,2023-08-05 18:00:00,1.984228850048606,Clear,Morning,Medium,19.0,21.0,2.0,0
ORD_008929,CUST_00666,Colombo 1-15,2023-08-05 18:00:00,4.618044950751453,Light Rain,Dinner,High,24.0,38.0,14.0,0
ORD_008930,CUST_01524,Colombo 1-15,2023-08-05 19:00:00,3.9343895388909895,Clear,Lunch,High,23.0,39.0,16.0,0
ORD_008931,CUST_01491,Colombo 1-15,2023-08-05 19:00:00,6.629440779408951,Light Rain,Late Night,Medium,28.0,47.0,19.0,0
ORD_008932,CUST_00276,Colombo Suburbs,2023-08-05 20:00:00,4.1716634599010085,Clear,Morning,Medium,23.0,34.0,11.0,0
ORD_008933,CUST_00088,Colombo Suburbs,2023-08-05 21:00:00,2.4673399052565945,Light Rain,Dinner,Gridlock,20.0,71.0,51.0,1
ORD_008934,CUST_01202,Colombo 1-15,2023-08-05 22:00:00,10.333170401425994,Clear,Lunch,High,36.0,57.0,21.0,0
ORD_008935,CUST_00375,Colombo 1-15,2023-08-05 22:00:00,5.572325324231125,Clear,Lunch,Gridlock,26.0,89.0,63.0,1
ORD_008936,CUST_00074,Gampaha,2023-08-05 22:00:00,3.9469599283652905,Clear,Afternoon,High,23.0,51.0,28.0,0
ORD_008937,CUST_01636,Colombo 1-15,2023-08-05 22:00:00,4.866228811334445,Heavy Rain (Monsoon),Afternoon,High,25.0,82.0,57.0,1
ORD_008938,CUST_00079,Colombo 1-15,2023-08-05 23:00:00,5.680396168526663,Clear,Lunch,High,26.0,48.0,22.0,0
ORD_008939,CUST_00002,Galle,2023-08-05 23:00:00,2.193660682894896,Clear,Dinner,High,19.0,40.0,21.0,0
ORD_008940,CUST_00001,Colombo 1-15,2023-08-06 00:00:00,4.849361806397718,Heavy Rain (Monsoon),Dinner,High,25.0,96.0,71.0,1
ORD_008941,CUST_00775,Kandy,2023-08-06 02:00:00,3.5784804798959144,Clear,Morning,Low,22.0,20.0,-2.0,0
ORD_008942,CUST_00876,Colombo 1-15,2023-08-06 02:00:00,5.775645313802384,Clear,Afternoon,Medium,27.0,37.0,10.0,0
ORD_008943,CUST_00194,Colombo Suburbs,2023-08-06 03:00:00,3.0953749248862925,Heavy Rain (Monsoon),Dinner,High,21.0,74.0,53.0,1
ORD_008944,CUST_00205,Colombo Suburbs,2023-08-06 03:00:00,3.312320736124151,Light Rain,Morning,High,22.0,53.0,31.0,1
ORD_008945,CUST_00231,Kandy,2023-08-06 03:00:00,10.292706620101344,Clear,Dinner,Gridlock,36.0,74.0,38.0,1
ORD_008946,CUST_00925,Colombo Suburbs,2023-08-06 04:00:00,8.293367056070695,Heavy Rain (Monsoon),Dinner,Medium,32.0,92.0,60.0,1
ORD_008947,CUST_00007,Colombo 1-15,2023-08-06 04:00:00,0.862620361727633,Clear,Dinner,High,17.0,42.0,25.0,0
ORD_008948,CUST_01726,Colombo 1-15,2023-08-06 04:00:00,7.991520093897494,Clear,Morning,Gridlock,31.0,87.0,56.0,1
ORD_008949,CUST_00099,Colombo 1-15,2023-08-06 04:00:00,4.319648299854339,Light Rain,Dinner,Gridlock,24.0,88.0,64.0,1
ORD_008950,CUST_01998,Colombo 1-15,2023-08-06 05:00:00,3.1452990357776893,Clear,Dinner,Gridlock,21.0,80.0,59.0,1
ORD_008951,CUST_00059,Colombo 1-15,2023-08-06 05:00:00,2.708547821780396,Clear,Lunch,Low,20.0,23.0,3.0,0
ORD_008952,CUST_01190,Kandy,2023-08-06 06:00:00,2.78832535896048,Heavy Rain (Monsoon),Afternoon,Low,21.0,68.0,47.0,1
ORD_008953,CUST_00100,Colombo 1-15,2023-08-06 06:00:00,3.1900354437255896,Clear,Lunch,Medium,21.0,30.0,9.0,0
ORD_008954,CUST_00014,Colombo 1-15,2023-08-06 08:00:00,2.5508680376307815,Clear,Lunch,Gridlock,20.0,96.0,76.0,1
ORD_008955,CUST_01531,Colombo 1-15,2023-08-06 08:00:00,2.2766388563266196,Clear,Afternoon,High,20.0,45.0,25.0,0
ORD_008956,CUST_01475,Colombo 1-15,2023-08-06 08:00:00,2.663949842413526,Clear,Lunch,High,20.0,49.0,29.0,0
ORD_008957,CUST_00326,Kandy,2023-08-06 08:00:00,5.268243090366225,Clear,Lunch,Gridlock,26.0,77.0,51.0,1
ORD_008958,CUST_00987,Colombo Suburbs,2023-08-06 11:00:00,4.5953506967874045,Clear,Lunch,Medium,24.0,36.0,12.0,0
ORD_008959,CUST_00621,Colombo 1-15,2023-08-06 11:00:00,5.917583812335069,Light Rain,Lunch,High,27.0,67.0,40.0,1
ORD_008960,CUST_01455,Colombo 1-15,2023-08-06 12:00:00,4.335405212091622,Light Rain,Afternoon,Medium,24.0,42.0,18.0,0
ORD_008961,CUST_00199,Gampaha,2023-08-06 13:00:00,2.3318462474223858,Clear,Dinner,High,20.0,44.0,24.0,0
ORD_008962,CUST_00549,Colombo Suburbs,2023-08-06 15:00:00,5.738629746703509,Clear,Lunch,High,26.0,46.0,20.0,0
ORD_008963,CUST_00471,Colombo 1-15,2023-08-06 15:00:00,2.7119159034975775,Clear,Dinner,Medium,20.0,31.0,11.0,0
ORD_008964,CUST_00251,Colombo 1-15,2023-08-06 15:00:00,6.192303506504078,Clear,Lunch,High,27.0,37.0,10.0,0
ORD_008965,CUST_01589,Colombo Suburbs,2023-08-06 16:00:00,2.5018738685443465,Clear,Lunch,High,20.0,45.0,25.0,0
ORD_008966,CUST_00056,Galle,2023-08-06 16:00:00,3.1780305683238534,Clear,Late Night,Low,21.0,20.0,-1.0,0
