CustomerID,Region,JoinDate,TotalOrders,AvgDelay,SevereDelays,Churn
CUST_00730,Colombo 1-15,2023-08-04,5.0,38.6,3.0,0
CUST_00731,Colombo 1-15,2023-05-10,7.0,34.0,2.0,1
CUST_00732,Gampaha,2023-02-11,7.0,34.285714285714285,3.0,0
CUST_00733,Colombo Suburbs,2023-08-29,2.0,60.0,2.0,1
CUST_00734,Colombo Suburbs,2023-01-10,7.0,19.571428571428573,0.0,0
CUST_00735,Colombo 1-15,2023-10-04,9.0,36.333333333333336,5.0,0
CUST_00736,Gampaha,2023-01-27,7.0,35.857142857142854,3.0,1
CUST_00737,Colombo 1-15,2023-06-29,7.0,21.714285714285715,3.0,0
CUST_00738,Gampaha,2023-04-25,3.0,17.333333333333332,1.0,0
CUST_00739,Colombo Suburbs,2023-11-29,8.0,20.25,1.0,0
CUST_00740,Colombo 1-15,2023-02-05,5.0,18.2,0.0,0
CUST_00741,Colombo Suburbs,2023-11-30,9.0,20.22222222222222,1.0,0
CUST_00742,Colombo 1-15,2023-01-21,6.0,23.333333333333332,2.0,1
CUST_00743,Kandy,2023-01-16,6.0,36.666666666666664,4.0,1
CUST_00744,Colombo Suburbs,2023-05-07,9.0,24.555555555555557,4.0,1
CUST_00745,Colombo 1-15,2023-04-13,6.0,31.833333333333332,3.0,1
CUST_00746,Gampaha,2023-01-11,6.0,18.833333333333332,1.0,0
CUST_00747,Colombo 1-15,2023-11-15,2.0,2.0,0.0,0
CUST_00748,Colombo Suburbs,2023-03-20,9.0,35.333333333333336,4.0,1
CUST_00749,Galle,2023-05-03,4.0,41.5,2.0,0
CUST_00750,Colombo Suburbs,2023-03-06,7.0,30.857142857142858,3.0,1
CUST_00751,Colombo 1-15,2023-08-31,7.0,41.42857142857143,4.0,1
CUST_00752,Galle,2023-12-09,10.0,26.4,2.0,1
CUST_00753,Colombo Suburbs,2023-02-28,9.0,16.555555555555557,1.0,0
CUST_00754,Colombo 1-15,2023-10-16,6.0,24.166666666666668,3.0,1
CUST_00755,Colombo 1-15,2023-04-22,10.0,30.3,3.0,1
CUST_00756,Kandy,2023-08-27,5.0,17.2,0.0,0
CUST_00757,Colombo Suburbs,2023-12-25,7.0,29.142857142857142,2.0,0
CUST_00758,Colombo Suburbs,2023-05-12,5.0,31.6,2.0,1
CUST_00759,Gampaha,2023-07-08,5.0,13.0,0.0,0
CUST_00760,Kandy,2023-03-27,7.0,28.857142857142858,2.0,1
CUST_00761,Colombo 1-15,2023-11-07,6.0,28.333333333333332,2.0,0
CUST_00762,Colombo 1-15,2023-11-07,4.0,14.25,0.0,0
CUST_00763,Colombo 1-15,2023-02-28,4.0,29.5,1.0,1
CUST_00764,Kandy,2023-03-25,6.0,33.0,2.0,1
CUST_00765,Colombo 1-15,2023-06-09,4.0,23.5,1.0,1
CUST_00766,Colombo Suburbs,2023-02-25,1.0,65.0,1.0,0
CUST_00767,Kandy,2023-10-24,6.0,33.833333333333336,2.0,1
CUST_00768,Gampaha,2023-01-14,4.0,33.5,3.0,1
CUST_00769,Colombo 1-15,2023-06-09,2.0,11.0,0.0,0
CUST_00770,Gampaha,2023-10-22,4.0,59.75,4.0,1
CUST_00771,Colombo 1-15,2023-12-13,4.0,28.75,1.0,0
CUST_00772,Gampaha,2023-07-12,5.0,36.8,2.0,1
CUST_00773,Colombo 1-15,2023-07-23,4.0,31.0,2.0,0
CUST_00774,Colombo 1-15,2023-04-12,5.0,39.8,2.0,1
CUST_00775,Kandy,2023-02-08,10.0,17.8,2.0,0
CUST_00776,Colombo 1-15,2023-10-31,5.0,16.4,0.0,0
CUST_00777,Colombo 1-15,2023-12-20,8.0,27.375,3.0,1
CUST_00778,Kandy,2023-11-18,8.0,34.125,4.0,1
CUST_00779,Kandy,2023-05-05,2.0,36.5,1.0,1
CUST_00780,Colombo Suburbs,2023-02-22,7.0,30.714285714285715,3.0,1
CUST_00781,Colombo Suburbs,2023-12-23,7.0,29.142857142857142,2.0,0
CUST_00782,Colombo Suburbs,2023-06-04,6.0,19.833333333333332,3.0,1
CUST_00783,Colombo 1-15,2023-12-17,8.0,29.375,3.0,1
CUST_00784,Colombo 1-15,2023-11-04,4.0,27.0,1.0,0
CUST_00785,Colombo 1-15,2023-03-03,5.0,27.4,1.0,1
CUST_00786,Galle,2023-10-17,7.0,20.857142857142858,1.0,0
CUST_00787,Colombo Suburbs,2023-01-22,7.0,17.0,1.0,1
CUST_00788,Colombo Suburbs,2023-06-27,6.0,20.833333333333332,1.0,0
CUST_00789,Colombo Suburbs,2023-09-30,6.0,13.833333333333334,1.0,0
CUST_00790,Galle,2023-08-08,6.0,22.0,1.0,0
CUST_00791,Colombo 1-15,2023-12-05,7.0,19.142857142857142,1.0,0
CUST_00792,Colombo Suburbs,2023-07-09,3.0,30.666666666666668,1.0,1
CUST_00793,Colombo Suburbs,2023-02-05,6.0,24.0,1.0,0
CUST_00794,Colombo Suburbs,2023-09-17,6.0,22.0,2.0,0
CUST_00795,Colombo 1-15,2023-11-28,5.0,32.8,2.0,1
CUST_00796,Gampaha,2023-06-24,6.0,35.833333333333336,3.0,1
CUST_00797,Galle,2023-01-07,6.0,26.5,1.0,1
CUST_00798,Colombo Suburbs,2023-08-04,6.0,16.166666666666668,0.0,0
CUST_00799,Colombo Suburbs,2023-09-08,3.0,7.333333333333333,0.0,0
CUST_00800,Galle,2023-02-24,4.0,20.75,1.0,1
CUST_00801,Kandy,2023-08-10,2.0,13.5,0.0,0
CUST_00802,Colombo 1-15,2023-07-05,5.0,31.0,2.0,0
CUST_00803,Colombo Suburbs,2023-11-22,7.0,47.57142857142857,5.0,1
CUST_00804,Colombo Suburbs,2023-08-24,8.0,29.0,4.0,1
CUST_00805,Colombo Suburbs,2023-12-29,8.0,19.375,1.0,1
CUST_00806,Kandy,2023-03-20,5.0,22.8,2.0,1
CUST_00807,Galle,2023-08-11,4.0,50.0,2.0,1
CUST_00808,Galle,2023-04-01,3.0,9.0,0.0,0
CUST_00809,Colombo Suburbs,2023-09-25,5.0,26.8,2.0,1
CUST_00810,Colombo 1-15,2023-11-30,6.0,33.166666666666664,2.0,1
CUST_00811,Galle,2023-05-19,5.0,27.8,2.0,1
CUST_00812,Gampaha,2023-11-12,3.0,26.333333333333332,1.0,0
CUST_00813,Colombo 1-15,2023-10-03,6.0,23.833333333333332,2.0,1
CUST_00814,Galle,2023-09-05,5.0,21.8,2.0,0
CUST_00815,Gampaha,2023-08-27,3.0,55.0,2.0,1
CUST_00816,Colombo Suburbs,2023-08-12,4.0,18.25,0.0,0
CUST_00817,Colombo Suburbs,2023-10-31,4.0,6.75,0.0,0
CUST_00818,Colombo 1-15,2023-05-18,7.0,20.571428571428573,2.0,0
CUST_00819,Colombo 1-15,2023-06-15,2.0,29.0,1.0,1
CUST_00820,Colombo 1-15,2023-05-06,4.0,22.75,0.0,0
CUST_00821,Gampaha,2023-02-14,4.0,15.25,0.0,0
CUST_00822,Colombo 1-15,2023-05-23,7.0,26.142857142857142,3.0,1
CUST_00823,Colombo 1-15,2023-08-19,6.0,21.333333333333332,1.0,1
CUST_00824,Colombo 1-15,2023-05-05,6.0,8.666666666666666,1.0,0
CUST_00825,Colombo Suburbs,2023-08-26,4.0,17.75,1.0,1
CUST_00826,Galle,2023-10-19,7.0,15.428571428571429,1.0,1
CUST_00827,Colombo 1-15,2023-11-09,4.0,19.75,2.0,0
CUST_00828,Colombo 1-15,2023-12-09,4.0,29.25,1.0,0
CUST_00829,Kandy,2023-07-14,8.0,21.625,2.0,0
CUST_00830,Colombo Suburbs,2023-06-22,7.0,30.0,4.0,0
CUST_00831,Colombo 1-15,2023-01-15,5.0,8.2,0.0,0
CUST_00832,Colombo Suburbs,2023-09-11,6.0,30.666666666666668,2.0,0
CUST_00833,Colombo 1-15,2023-06-16,8.0,34.875,4.0,1
CUST_00834,Colombo 1-15,2023-04-04,8.0,11.5,1.0,0
CUST_00835,Colombo Suburbs,2023-09-07,5.0,39.4,2.0,0
CUST_00836,Colombo Suburbs,2023-04-19,8.0,18.75,3.0,1
CUST_00837,Galle,2023-07-01,5.0,37.0,3.0,1
CUST_00838,Colombo 1-15,2023-05-13,3.0,1.0,0.0,0
CUST_00839,Colombo Suburbs,2023-06-24,7.0,35.714285714285715,4.0,1
CUST_00840,Colombo Suburbs,2023-05-24,6.0,17.666666666666668,1.0,0
CUST_00841,Colombo 1-15,2023-11-02,8.0,30.375,4.0,1
CUST_00842,Colombo Suburbs,2023-12-26,8.0,11.625,1.0,0
CUST_00843,Colombo 1-15,2023-05-22,8.0,23.5,3.0,1
CUST_00844,Galle,2023-10-12,3.0,20.666666666666668,0.0,0
CUST_00845,Colombo 1-15,2023-01-06,4.0,19.25,1.0,0
CUST_00846,Colombo Suburbs,2023-09-22,4.0,61.25,4.0,1
CUST_00847,Colombo 1-15,2023-04-08,7.0,18.285714285714285,1.0,0
CUST_00848,Galle,2023-02-13,4.0,37.25,3.0,1
CUST_00849,Colombo Suburbs,2023-05-04,6.0,37.5,3.0,1
CUST_00850,Colombo Suburbs,2023-07-28,2.0,11.5,0.0,0
CUST_00851,Colombo 1-15,2023-09-08,5.0,33.4,3.0,1
CUST_00852,Kandy,2023-10-12,3.0,11.0,0.0,0
CUST_00853,Colombo 1-15,2023-05-04,2.0,24.5,1.0,1
CUST_00854,Gampaha,2023-12-20,7.0,16.285714285714285,1.0,0
CUST_00855,Colombo 1-15,2023-09-01,11.0,27.727272727272727,5.0,1
CUST_00856,Colombo 1-15,2023-11-27,8.0,11.875,1.0,0
CUST_00857,Colombo 1-15,2023-12-31,6.0,43.166666666666664,5.0,1
CUST_00858,Colombo Suburbs,2023-09-09,7.0,32.714285714285715,3.0,1
CUST_00859,Colombo Suburbs,2023-08-18,5.0,37.8,3.0,1
CUST_00860,Colombo 1-15,2023-01-09,6.0,39.0,3.0,1
CUST_00861,Kandy,2023-02-17,8.0,25.75,2.0,0
CUST_00862,Colombo Suburbs,2023-05-31,6.0,12.666666666666666,0.0,0
CUST_00863,Colombo Suburbs,2023-04-24,8.0,19.25,0.0,0
CUST_00864,Colombo Suburbs,2023-07-27,4.0,43.5,2.0,1
CUST_00865,Colombo Suburbs,2023-12-21,5.0,26.6,1.0,0
CUST_00866,Colombo Suburbs,2023-05-05,4.0,6.25,0.0,0
CUST_00867,Colombo 1-15,2023-06-06,3.0,42.0,2.0,1
CUST_00868,Colombo 1-15,2023-12-06,6.0,11.5,1.0,1
CUST_00869,Gampaha,2023-10-25,4.0,34.0,2.0,1
CUST_00870,Galle,2023-07-08,9.0,33.333333333333336,5.0,1
CUST_00871,Colombo 1-15,2023-08-31,3.0,41.333333333333336,2.0,1
CUST_00872,Colombo 1-15,2023-10-11,2.0,57.0,1.0,1
CUST_00873,Colombo Suburbs,2023-09-29,3.0,22.333333333333332,2.0,0
CUST_00874,Colombo Suburbs,2023-06-26,6.0,35.0,2.0,1
CUST_00875,Colombo 1-15,2023-08-06,9.0,25.555555555555557,3.0,0
CUST_00876,Colombo 1-15,2023-10-09,16.0,22.0625,3.0,0
CUST_00877,Kandy,2023-06-19,5.0,41.0,2.0,1
CUST_00878,Colombo Suburbs,2023-06-30,6.0,26.0,3.0,1
CUST_00879,Colombo 1-15,2023-12-26,5.0,33.8,2.0,1
CUST_00880,Colombo 1-15,2023-08-21,6.0,14.166666666666666,1.0,0
CUST_00881,Colombo 1-15,2023-05-19,9.0,15.777777777777779,1.0,0
CUST_00882,Colombo Suburbs,2023-06-06,4.0,16.0,0.0,0
CUST_00883,Colombo 1-15,2023-05-09,3.0,13.666666666666666,0.0,0
CUST_00884,Colombo 1-15,2023-04-29,3.0,31.333333333333332,1.0,0
CUST_00885,Kandy,2023-03-03,5.0,42.0,2.0,1
CUST_00886,Colombo 1-15,2023-04-09,1.0,31.0,1.0,1
CUST_00887,Colombo Suburbs,2023-06-11,3.0,10.666666666666666,0.0,0
CUST_00888,Colombo 1-15,2023-03-03,5.0,58.8,4.0,1
CUST_00889,Colombo 1-15,2023-10-02,8.0,11.875,1.0,0
CUST_00890,Colombo 1-15,2023-12-20,7.0,23.0,1.0,1
CUST_00891,Kandy,2023-04-05,5.0,15.6,1.0,0
CUST_00892,Gampaha,2023-04-09,7.0,18.428571428571427,2.0,0
CUST_00893,Gampaha,2023-04-21,5.0,21.6,1.0,0
CUST_00894,Colombo 1-15,2023-09-05,2.0,16.0,0.0,0
CUST_00895,Colombo Suburbs,2023-05-22,7.0,39.857142857142854,4.0,1
CUST_00896,Colombo 1-15,2023-10-29,8.0,16.0,2.0,1
CUST_00897,Colombo 1-15,2023-09-26,3.0,37.333333333333336,2.0,1
CUST_00898,Gampaha,2023-11-02,5.0,40.0,3.0,1
CUST_00899,Colombo 1-15,2023-05-25,6.0,28.833333333333332,3.0,1
CUST_00900,Colombo 1-15,2023-02-21,9.0,11.88888888888889,0.0,0
CUST_00901,Colombo 1-15,2023-04-10,7.0,28.142857142857142,3.0,1
CUST_00902,Colombo 1-15,2023-06-01,5.0,25.4,2.0,1
CUST_00903,Colombo 1-15,2023-04-27,7.0,28.428571428571427,2.0,0
CUST_00904,Colombo Suburbs,2023-07-04,9.0,12.333333333333334,0.0,0
CUST_00905,Colombo Suburbs,2023-04-02,6.0,51.166666666666664,4.0,1
CUST_00906,Gampaha,2023-06-04,6.0,22.5,2.0,0
CUST_00907,Gampaha,2023-01-08,6.0,24.833333333333332,2.0,0
CUST_00908,Colombo 1-15,2023-12-29,9.0,21.444444444444443,2.0,0
CUST_00909,Colombo 1-15,2023-10-01,11.0,20.818181818181817,2.0,1
CUST_00910,Colombo 1-15,2023-03-06,2.0,22.0,0.0,0
CUST_00911,Colombo Suburbs,2023-05-21,3.0,31.666666666666668,2.0,1
CUST_00912,Colombo 1-15,2023-01-24,5.0,27.2,1.0,0
CUST_00913,Colombo Suburbs,2023-01-28,6.0,4.5,0.0,0
CUST_00914,Colombo Suburbs,2023-10-11,6.0,16.333333333333332,0.0,0
CUST_00915,Colombo Suburbs,2023-05-30,5.0,11.4,1.0,0
CUST_00916,Colombo Suburbs,2023-12-24,5.0,45.0,3.0,1
CUST_00917,Colombo 1-15,2023-03-06,10.0,26.8,2.0,0
CUST_00918,Galle,2023-11-23,9.0,34.22222222222222,5.0,1
CUST_00919,Kandy,2023-09-09,3.0,32.666666666666664,2.0,1
CUST_00920,Colombo 1-15,2023-02-22,6.0,56.5,6.0,1
CUST_00921,Gampaha,2023-01-07,10.0,23.5,2.0,1
CUST_00922,Colombo Suburbs,2023-10-21,9.0,17.77777777777778,2.0,0
CUST_00923,Gampaha,2023-05-26,6.0,26.5,3.0,1
CUST_00924,Kandy,2023-08-29,12.0,20.416666666666668,2.0,0
CUST_00925,Colombo Suburbs,2023-09-03,7.0,21.571428571428573,1.0,0
CUST_00926,Colombo 1-15,2023-08-14,4.0,36.25,2.0,1
CUST_00927,Colombo 1-15,2023-06-24,1.0,12.0,0.0,0
CUST_00928,Colombo Suburbs,2023-04-05,4.0,30.75,2.0,1
CUST_00929,Colombo Suburbs,2023-01-27,4.0,22.75,2.0,1
CUST_00930,Colombo 1-15,2023-05-10,5.0,38.4,2.0,1
CUST_00931,Colombo 1-15,2023-09-02,3.0,15.666666666666666,1.0,1
CUST_00932,Gampaha,2023-02-28,11.0,33.18181818181818,5.0,1
CUST_00933,Galle,2023-02-03,6.0,28.333333333333332,1.0,1
CUST_00934,Colombo Suburbs,2023-07-25,4.0,32.0,1.0,1
CUST_00935,Colombo 1-15,2023-09-09,5.0,39.6,3.0,1
CUST_00936,Colombo 1-15,2023-02-07,4.0,32.0,2.0,0
CUST_00937,Colombo 1-15,2023-10-23,5.0,26.8,2.0,0
CUST_00938,Galle,2023-11-19,1.0,12.0,0.0,0
CUST_00939,Colombo 1-15,2023-12-18,2.0,32.0,1.0,1
CUST_00940,Colombo Suburbs,2023-01-28,4.0,16.25,1.0,0
CUST_00941,Colombo 1-15,2023-03-19,6.0,10.333333333333334,1.0,0
CUST_00942,Colombo Suburbs,2023-03-18,5.0,24.0,1.0,0
CUST_00943,Colombo Suburbs,2023-10-16,7.0,26.857142857142858,3.0,0
CUST_00944,Gampaha,2023-06-05,4.0,20.75,0.0,0
CUST_00945,Colombo 1-15,2023-02-13,6.0,23.666666666666668,2.0,0
CUST_00946,Colombo 1-15,2023-05-08,6.0,26.333333333333332,2.0,1
CUST_00947,Colombo 1-15,2023-03-02,9.0,17.555555555555557,2.0,0
CUST_00948,Galle,2023-10-13,7.0,30.285714285714285,4.0,1
CUST_00949,Gampaha,2023-08-02,1.0,14.0,0.0,0
CUST_00950,Colombo Suburbs,2023-11-07,10.0,34.3,6.0,1
CUST_00951,Colombo Suburbs,2023-11-02,3.0,17.333333333333332,0.0,0
CUST_00952,Colombo Suburbs,2023-11-13,8.0,24.5,3.0,0
CUST_00953,Colombo 1-15,2023-04-26,3.0,17.666666666666668,0.0,1
CUST_00954,Galle,2023-09-25,5.0,21.6,0.0,0
CUST_00955,Colombo Suburbs,2023-07-14,3.0,57.666666666666664,3.0,1
CUST_00956,Colombo 1-15,2023-08-19,3.0,46.666666666666664,2.0,1
CUST_00957,Colombo Suburbs,2023-08-15,6.0,22.833333333333332,0.0,1
CUST_00958,Colombo 1-15,2023-06-02,6.0,36.333333333333336,4.0,1
CUST_00959,Colombo 1-15,2023-10-29,8.0,24.0,2.0,0
CUST_00960,Kandy,2023-08-08,7.0,27.285714285714285,2.0,0
CUST_00961,Colombo 1-15,2023-06-06,2.0,38.0,1.0,1
CUST_00962,Colombo Suburbs,2023-10-19,9.0,20.444444444444443,2.0,1
CUST_00963,Colombo 1-15,2023-11-14,6.0,43.666666666666664,3.0,1
CUST_00964,Colombo 1-15,2023-01-31,4.0,34.25,1.0,1
CUST_00965,Colombo 1-15,2023-11-09,6.0,20.166666666666668,2.0,1
CUST_00966,Colombo 1-15,2023-02-20,6.0,16.333333333333332,0.0,0
CUST_00967,Kandy,2023-04-17,7.0,17.285714285714285,1.0,0
CUST_00968,Colombo 1-15,2023-11-17,4.0,26.25,1.0,0
CUST_00969,Colombo Suburbs,2023-04-19,6.0,21.0,2.0,0
CUST_00970,Colombo Suburbs,2023-05-16,5.0,43.2,4.0,1
CUST_00971,Colombo Suburbs,2023-12-05,3.0,0.6666666666666666,0.0,0
CUST_00972,Galle,2023-02-11,9.0,33.666666666666664,3.0,1
CUST_00973,Kandy,2023-03-22,5.0,8.4,0.0,0
CUST_00974,Colombo 1-15,2023-05-03,4.0,22.0,1.0,0
CUST_00975,Colombo 1-15,2023-03-30,6.0,26.0,1.0,1
CUST_00976,Colombo 1-15,2023-10-10,4.0,26.25,0.0,0
CUST_00977,Colombo Suburbs,2023-02-08,5.0,15.6,0.0,0
CUST_00978,Colombo 1-15,2023-03-22,4.0,20.0,0.0,0
CUST_00979,Colombo Suburbs,2023-01-02,3.0,29.333333333333332,1.0,0
CUST_00980,Colombo Suburbs,2023-07-29,1.0,-3.0,0.0,0
CUST_00981,Colombo 1-15,2023-08-19,4.0,8.25,0.0,0
CUST_00982,Kandy,2023-12-19,5.0,24.6,2.0,0
CUST_00983,Colombo 1-15,2023-11-01,4.0,9.0,1.0,0
CUST_00984,Colombo 1-15,2023-08-29,5.0,28.8,2.0,0
CUST_00985,Kandy,2023-05-30,3.0,4.333333333333333,0.0,0
CUST_00986,Colombo Suburbs,2023-01-17,6.0,35.5,4.0,1
CUST_00987,Colombo Suburbs,2023-04-29,7.0,20.0,2.0,1
CUST_00988,Colombo Suburbs,2023-05-28,6.0,17.333333333333332,2.0,0
CUST_00989,Colombo 1-15,2023-12-28,4.0,41.25,2.0,1
CUST_00990,Gampaha,2023-05-25,4.0,22.0,2.0,0
CUST_00991,Kandy,2023-12-26,5.0,32.4,3.0,1
CUST_00992,Colombo Suburbs,2023-08-21,4.0,28.0,2.0,1
CUST_00993,Colombo 1-15,2023-02-06,5.0,42.0,3.0,1
CUST_00994,Colombo Suburbs,2023-12-18,10.0,21.9,2.0,1
CUST_00995,Colombo 1-15,2023-04-30,4.0,1.25,0.0,0
CUST_00996,Colombo 1-15,2023-05-16,4.0,23.5,2.0,1
CUST_00997,Galle,2023-11-17,3.0,31.333333333333332,2.0,1
CUST_00998,Colombo 1-15,2023-10-29,5.0,27.0,1.0,0
CUST_00999,Galle,2023-12-05,10.0,28.2,4.0,1
CUST_01000,Colombo Suburbs,2023-04-12,8.0,20.625,2.0,1
CUST_01001,Colombo 1-15,2023-08-06,4.0,43.5,4.0,1
CUST_01002,Colombo Suburbs,2023-02-28,3.0,13.333333333333334,0.0,0
CUST_01003,Gampaha,2023-10-06,4.0,29.25,2.0,1
CUST_01004,Kandy,2023-04-26,6.0,37.0,3.0,1
CUST_01005,Gampaha,2023-11-28,6.0,19.666666666666668,2.0,0
CUST_01006,Colombo Suburbs,2023-03-18,9.0,28.555555555555557,3.0,0
CUST_01007,Colombo Suburbs,2023-05-17,3.0,25.333333333333332,1.0,1
CUST_01008,Gampaha,2023-03-14,5.0,20.8,1.0,0
CUST_01009,Colombo 1-15,2023-02-06,10.0,30.6,5.0,1
CUST_01010,Colombo Suburbs,2023-01-31,1.0,23.0,0.0,0
CUST_01011,Colombo 1-15,2023-03-26,1.0,15.0,0.0,1
CUST_01012,Galle,2023-06-07,1.0,37.0,1.0,1
CUST_01013,Galle,2023-11-01,1.0,5.0,0.0,0
CUST_01014,Colombo 1-15,2023-10-19,8.0,25.25,2.0,0
CUST_01015,Kandy,2023-05-28,3.0,12.666666666666666,0.0,0
CUST_01016,Galle,2023-08-13,6.0,27.833333333333332,2.0,1
CUST_01017,Colombo 1-15,2023-03-05,6.0,31.666666666666668,3.0,1
CUST_01018,Colombo Suburbs,2023-08-28,2.0,12.0,0.0,0
CUST_01019,Galle,2023-12-19,5.0,25.0,2.0,0
CUST_01020,Colombo 1-15,2023-06-05,8.0,30.625,4.0,1
CUST_01021,Colombo Suburbs,2023-12-25,4.0,31.0,2.0,1
CUST_01022,Colombo 1-15,2023-07-26,7.0,39.285714285714285,4.0,1
CUST_01023,Galle,2023-05-20,6.0,18.333333333333332,0.0,0
CUST_01024,Galle,2023-09-14,8.0,39.5,5.0,1
CUST_01025,Galle,2023-10-04,4.0,37.25,2.0,1
CUST_01026,Colombo Suburbs,2023-09-10,8.0,27.375,3.0,1
CUST_01027,Gampaha,2023-08-13,4.0,43.5,2.0,1
CUST_01028,Gampaha,2023-02-11,5.0,46.8,3.0,1
CUST_01029,Colombo 1-15,2023-11-03,6.0,20.0,1.0,0
CUST_01030,Gampaha,2023-01-21,7.0,9.714285714285714,1.0,0
CUST_01031,Colombo 1-15,2023-08-10,5.0,19.6,2.0,1
CUST_01032,Colombo Suburbs,2023-06-15,6.0,19.833333333333332,1.0,0
CUST_01033,Colombo 1-15,2023-11-06,6.0,25.0,2.0,0
CUST_01034,Colombo 1-15,2023-05-09,5.0,14.8,0.0,0
CUST_01035,Colombo 1-15,2023-01-14,9.0,23.333333333333332,4.0,1
CUST_01036,Colombo Suburbs,2023-02-16,4.0,39.0,2.0,1
CUST_01037,Colombo 1-15,2023-04-28,4.0,25.5,1.0,0
CUST_01038,Kandy,2023-12-12,10.0,19.4,3.0,1
CUST_01039,Colombo 1-15,2023-10-22,4.0,23.25,0.0,1
CUST_01040,Colombo 1-15,2023-10-28,2.0,24.0,0.0,0
CUST_01041,Colombo Suburbs,2023-01-11,4.0,67.0,4.0,1
CUST_01042,Kandy,2023-12-11,3.0,12.333333333333334,0.0,0
CUST_01043,Colombo 1-15,2023-05-18,6.0,32.333333333333336,2.0,1
CUST_01044,Colombo Suburbs,2023-10-23,6.0,11.833333333333334,0.0,0
CUST_01045,Gampaha,2023-01-21,7.0,23.0,1.0,0
CUST_01046,Colombo Suburbs,2023-03-31,3.0,35.666666666666664,1.0,1
CUST_01047,Colombo 1-15,2023-08-29,4.0,37.0,2.0,1
CUST_01048,Colombo 1-15,2023-09-23,7.0,28.714285714285715,2.0,0
CUST_01049,Gampaha,2023-11-30,2.0,29.5,1.0,1
CUST_01050,Colombo 1-15,2023-08-15,6.0,25.833333333333332,2.0,1
CUST_01051,Gampaha,2023-05-23,5.0,33.0,2.0,0
CUST_01052,Colombo Suburbs,2023-04-03,6.0,16.5,0.0,0
CUST_01053,Galle,2023-10-27,3.0,57.0,2.0,1
CUST_01054,Kandy,2023-08-12,3.0,24.666666666666668,1.0,1
CUST_01055,Galle,2023-11-22,1.0,-2.0,0.0,0
CUST_01056,Colombo 1-15,2023-09-09,3.0,45.666666666666664,2.0,1
CUST_01057,Kandy,2023-02-16,5.0,49.0,3.0,1
CUST_01058,Colombo Suburbs,2023-08-29,4.0,29.5,1.0,1
CUST_01059,Colombo Suburbs,2023-06-28,3.0,15.0,0.0,0
CUST_01060,Colombo Suburbs,2023-07-29,3.0,15.0,1.0,1
CUST_01061,Gampaha,2023-06-20,4.0,12.0,0.0,0
CUST_01062,Galle,2023-06-14,8.0,39.625,3.0,1
CUST_01063,Kandy,2023-12-10,8.0,15.375,2.0,0
CUST_01064,Colombo Suburbs,2023-02-23,8.0,18.375,1.0,0
CUST_01065,Colombo Suburbs,2023-03-24,7.0,21.428571428571427,2.0,0
CUST_01066,Kandy,2023-06-18,3.0,25.333333333333332,1.0,0
CUST_01067,Colombo 1-15,2023-07-30,4.0,33.75,3.0,1
CUST_01068,Colombo 1-15,2023-12-22,5.0,27.2,2.0,1
CUST_01069,Colombo 1-15,2023-09-11,4.0,24.0,2.0,1
CUST_01070,Colombo 1-15,2023-05-28,4.0,45.25,2.0,1
CUST_01071,Colombo 1-15,2023-12-06,5.0,32.2,2.0,1
CUST_01072,Colombo 1-15,2023-07-25,5.0,13.0,0.0,0
CUST_01073,Colombo 1-15,2023-10-09,3.0,7.666666666666667,0.0,0
CUST_01074,Colombo 1-15,2023-01-19,3.0,14.0,1.0,0
CUST_01075,Galle,2023-08-21,4.0,29.25,3.0,1
CUST_01076,Colombo Suburbs,2023-02-15,3.0,16.666666666666668,1.0,0
CUST_01077,Colombo 1-15,2023-06-11,3.0,28.0,2.0,0
CUST_01078,Colombo Suburbs,2023-05-10,6.0,13.333333333333334,0.0,0
CUST_01079,Colombo 1-15,2023-06-15,6.0,5.833333333333333,0.0,0
CUST_01080,Galle,2023-03-01,2.0,21.5,1.0,1
CUST_01081,Kandy,2023-07-26,2.0,31.0,1.0,1
CUST_01082,Colombo 1-15,2023-09-21,5.0,37.6,3.0,1
CUST_01083,Colombo Suburbs,2023-01-01,8.0,12.875,0.0,0
CUST_01084,Gampaha,2023-12-03,3.0,43.666666666666664,2.0,1
CUST_01085,Galle,2023-10-05,5.0,16.8,0.0,0
CUST_01086,Colombo Suburbs,2023-08-25,3.0,24.0,1.0,0
CUST_01087,Colombo Suburbs,2023-07-31,2.0,16.0,1.0,0
CUST_01088,Colombo 1-15,2023-01-28,3.0,46.333333333333336,2.0,1
CUST_01089,Galle,2023-04-07,6.0,28.666666666666668,2.0,1
CUST_01090,Colombo 1-15,2023-09-23,5.0,37.6,3.0,1
CUST_01091,Galle,2023-07-05,7.0,16.857142857142858,2.0,0
CUST_01092,Colombo Suburbs,2023-11-15,6.0,43.666666666666664,4.0,1
CUST_01093,Colombo Suburbs,2023-09-13,3.0,36.0,2.0,1
CUST_01094,Colombo Suburbs,2023-11-17,5.0,20.0,2.0,0
CUST_01095,Colombo 1-15,2023-08-15,5.0,31.8,1.0,1
CUST_01096,Colombo 1-15,2023-01-27,3.0,46.333333333333336,2.0,0
CUST_01097,Colombo 1-15,2023-04-15,4.0,25.0,1.0,1
CUST_01098,Colombo 1-15,2023-05-17,5.0,14.4,1.0,0
CUST_01099,Kandy,2023-10-09,2.0,21.0,0.0,0
CUST_01100,Colombo 1-15,2023-03-09,8.0,21.375,2.0,0
